start,low,high,open,close,volume,fibonacciretracement_signal,FlowMinMax,ew_0,ew_1,ew_2,ew_3,ew_4,ew_5,ew_a,ew_b,ew_c,signal
2025-05-26 04:00:00,109555.34,109796.06,109686.8,109589.52,146.94921003,0,-1,,,,,,,,,,0
2025-05-26 05:00:00,109418.5,109738.31,109589.52,109686.64,183.00449216,0,0,,,,,,,,,,0
2025-05-26 06:00:00,109562.36,110000.21,109678.17,109996.51,172.65782454,0,0,,,,,,,,,,0
2025-05-26 07:00:00,109791.44,110289.59,110000.0,110156.05,298.42463747,0,1,,,,,,,,,,0
2025-05-26 08:00:00,109656.8,110258.24,110156.05,109724.79,60.58715603,0,-1,,,,,,,,,,0
2025-05-26 09:00:00,109647.53,110060.72,109724.79,109773.63,395.34392436,0,1,,,,,,,,,,0
2025-05-26 10:00:00,109615.61,109923.96,109773.63,109695.35,51.82900386,0,-1,,,,,,,,,,0
2025-05-26 11:00:00,109605.4,109888.61,109693.87,109843.01,43.51653562,0,0,,,,,,,,,,0
2025-05-26 12:00:00,109704.13,110124.99,109838.57,109873.45,110.35084079,0,1,,,,,,,,,,0
2025-05-26 13:00:00,109509.63,110042.92,109873.45,109650.55,238.03596854,0,-1,,,,,,,,,,0
2025-05-26 14:00:00,109553.64,109797.29,109644.44,109706.39,282.5114112,0,0,,,,,,,,,,0
2025-05-26 15:00:00,109592.01,110474.41,109706.4,110047.43,413.90523156,0,1,,,,,,,,,,0
2025-05-26 16:00:00,109134.26,110467.81,110047.52,109429.17,366.05114181,0,0,,,,,,,,,,0
2025-05-26 17:00:00,108931.58,109738.79,109429.16,109217.5,222.44746451,0,0,,,,,,,,,,0
2025-05-26 18:00:00,109037.81,109510.25,109217.49,109130.6,194.08507893,0,-1,,,,,,,,,,0
2025-05-26 19:00:00,108884.34,109229.6,109130.52,109157.59,148.01709954,0,0,,,,,,,,,,0
2025-05-26 20:00:00,108970.05,109649.35,109157.58,109623.61,276.45522232,0,1,,,,,,,,,,0
2025-05-26 21:00:00,109165.14,109685.33,109617.67,109382.42,95.30808185,0,0,,,,,,,,,,0
2025-05-26 22:00:00,109193.78,109923.4,109382.42,109229.05,133.66985318,0,-1,,,,,,,,,,0
2025-05-26 23:00:00,109090.92,109510.13,109229.07,109464.32,107.79331819,0,1,,,,,,,,,,0
2025-05-27 00:00:00,109155.03,109718.96,109464.33,109181.09,122.02492841,0,0,,,,,,,,,,0
2025-05-27 01:00:00,107536.41,109186.62,109181.09,108427.4,475.48266868,0,0,,,,,,,,,,0
2025-05-27 02:00:00,107920.0,108732.81,108427.39,108304.35,198.08432816,0,-1,,,,,,,,,,0
2025-05-27 03:00:00,108296.92,109337.16,108303.7,108925.85,263.95630403,0,0,,,,,,,,,,0
2025-05-27 04:00:00,108886.63,109382.48,108925.86,108980.74,108.88214041,0,1,,,,,,,,,,0
2025-05-27 05:00:00,108565.62,108999.98,108980.76,108942.34,131.19518491,0,0,,,,,,,,,,0
2025-05-27 06:00:00,108866.75,109300.0,108942.34,108866.77,164.01257191,0,-1,,,,,,,,,,0
2025-05-27 07:00:00,108866.78,109662.0,108866.78,109566.99,127.21987466,0,0,,,,,,,,,,0
2025-05-27 08:00:00,109519.88,109818.2,109576.79,109742.81,114.67804663,0,0,,,,,,,,,,0
2025-05-27 09:00:00,109465.85,109950.0,109743.56,109881.16,463.53661192,0,1,,,,,,,,,,0
2025-05-27 10:00:00,109671.39,109909.24,109881.16,109743.42,97.70127937,0,0,,,,,,,,,,0
2025-05-27 11:00:00,109475.27,109819.37,109735.74,109629.01,82.8061839,0,-1,,,,,,,,,,0
2025-05-27 12:00:00,109496.63,109883.84,109630.64,109648.08,161.05518155,0,0,,,,,,,,,,0
2025-05-27 13:00:00,109617.5,110829.42,109648.08,109904.86,1029.04060221,0,1,,,,,,,,,,0
2025-05-27 14:00:00,108652.66,110289.93,109899.97,109426.54,693.96672642,0,-1,,,,,,,,,,0
2025-05-27 15:00:00,109054.5,110290.03,109426.56,110200.0,605.73326248,0,0,,,,,,,,,,0
2025-05-27 16:00:00,109957.27,110567.26,110197.12,110274.91,881.15801202,0,0,,,,,,,,,,0
2025-05-27 17:00:00,110000.0,110531.65,110274.92,110296.06,1045.22639003,0,1,,,,,,,,,,0
2025-05-27 18:00:00,109865.18,110488.9,110296.06,109934.45,450.55103202,0,-1,,,,,,,,,,0
2025-05-27 19:00:00,109605.12,110115.05,109934.45,109938.56,636.38721554,0,1,,,,,,,,,,0
2025-05-27 20:00:00,109590.87,109968.4,109940.2,109596.88,244.25033595,0,0,,,,,,,,,,0
2025-05-27 21:00:00,108877.0,109738.24,109597.38,108978.63,367.32685539,0,-1,,,,,,,,,,0
2025-05-27 22:00:00,108622.72,109219.98,108977.63,109065.44,184.79208376,0,1,,,,,,,,,,0
2025-05-27 23:00:00,108930.0,109200.0,109065.44,108978.46,177.99692218,0,-1,,,,,,,,,,0
2025-05-28 00:00:00,108731.38,109306.86,108978.45,109255.2,193.4316433,0,1,,,,,,,,,,0
2025-05-28 01:00:00,108662.55,109344.89,109255.2,108727.2,216.49352741,0,0,,,,,,,,,,0
2025-05-28 02:00:00,108446.0,108929.91,108728.62,108667.28,165.19440116,0,-1,,,,,,,,,,0
2025-05-28 03:00:00,108601.32,109024.34,108667.27,108911.52,118.03836419,0,0,,,,,,,,,,0
2025-05-28 04:00:00,108664.05,109121.37,108905.66,109032.6,144.55705269,0,0,,,,,,,,,,0
2025-05-28 05:00:00,108896.1,109148.0,109030.19,109042.11,114.34613351,0,1,,,,,,,,,,0
2025-05-28 06:00:00,108668.1,109042.12,109042.12,108772.07,141.27056368,0,-1,,,,,,,,,,0
2025-05-28 07:00:00,108755.2,109064.15,108772.07,108869.58,73.25987605,0,0,,,,,,,,,,0
2025-05-28 08:00:00,108642.86,109189.68,108869.59,109093.07,184.78539575,0,1,,,,,,,,,,0
2025-05-28 09:00:00,108555.47,109137.96,109093.08,108856.32,138.94834101,0,-1,,,,,,,,,,0
2025-05-28 10:00:00,108317.5,108999.99,108856.52,108872.26,233.38144916,0,0,,,,,,,,,,0
2025-05-28 11:00:00,108770.15,109004.86,108875.03,108916.32,92.5822757,0,0,,,,,,,,,,0
2025-05-28 12:00:00,108828.48,109099.0,108916.33,108945.4,119.43208642,0,1,,,,,,,,,,0
2025-05-28 13:00:00,108000.01,109061.0,108942.79,108101.34,614.83295841,0,0,,,,,,,,,,0
2025-05-28 14:00:00,107504.14,108301.38,108093.69,107558.19,755.26926547,-1,0,,,,,,,,,,-1
2025-05-28 15:00:00,107050.0,107722.72,107552.75,107149.25,546.11149997,0,-1,,,,,,,,,,0
2025-05-28 16:00:00,107149.25,107482.48,107149.26,107447.84,351.21922747,0,0,,,,,,,,,,0
2025-05-28 17:00:00,107390.98,107884.52,107450.0,107709.74,232.29910736,0,1,,,,,,,,,,0
2025-05-28 18:00:00,107407.23,107897.04,107709.73,107507.64,258.37740637,-1,0,,,,,,,,,,-1
2025-05-28 19:00:00,106919.02,107830.53,107505.64,106956.19,475.20951528,0,-1,,,,,,,,,,0
2025-05-28 20:00:00,106790.16,107438.21,106956.94,107344.6,419.75886386,0,0,,,,,,,,,,0
2025-05-28 21:00:00,107190.91,107591.56,107346.48,107519.54,315.28126974,0,1,,,,,,,,,,0
2025-05-28 22:00:00,107175.0,107522.17,107522.17,107431.34,214.61139418,0,-1,,,,,,,,,,0
2025-05-28 23:00:00,107432.87,108097.87,107432.87,107819.29,354.21381587,1,0,,,,,,,,,,1
2025-05-29 00:00:00,107444.0,108330.86,107819.26,108306.97,273.81877513,0,1,,,,,,,,,,0
2025-05-29 01:00:00,107825.0,108382.71,108309.62,108202.33,292.25750813,0,-1,,,,,,,,,,0
2025-05-29 02:00:00,107970.49,108552.82,108202.32,108468.01,226.51814554,0,1,,,,,,,,,,0
2025-05-29 03:00:00,107998.46,108479.77,108473.54,108092.72,124.17621421,0,0,,,,,,,,,,0
2025-05-29 04:00:00,107000.0,108158.55,108092.72,107608.76,224.62538141,0,-1,,,,,,,,,,0
2025-05-29 05:00:00,107522.39,107815.28,107608.76,107721.78,84.96641414,0,0,,,,,,,,,,0
2025-05-29 06:00:00,107687.93,108000.0,107721.77,107954.83,61.46314274,0,1,,,,,,,,,,0
2025-05-29 07:00:00,107788.84,108066.45,107954.83,107925.69,61.58499842,0,-1,,,,,,,,,,0
2025-05-29 08:00:00,107719.16,108600.0,107925.7,108526.73,189.50434904,0,0,,,,,,,,,,0
2025-05-29 09:00:00,108376.51,108676.83,108526.55,108559.79,133.18704495,0,0,,,,,,,,,,0
2025-05-29 10:00:00,108432.02,108943.35,108559.81,108790.67,141.79003019,0,0,,,,,,,,,,0
2025-05-29 11:00:00,108700.01,108938.85,108790.67,108816.44,189.16985633,0,1,,,,,,,,,,0
2025-05-29 12:00:00,108400.0,108848.48,108816.43,108460.97,205.41469122,0,0,,,,,,,,,,0
2025-05-29 13:00:00,107459.82,108632.16,108460.97,107644.98,453.46415929,0,0,,,,,,,,,,0
2025-05-29 14:00:00,106473.06,107859.49,107644.97,107642.47,1132.6080151,0,0,,,,,,,,,,0
2025-05-29 15:00:00,106945.58,107767.78,107642.48,107034.16,708.76583532,0,0,,,,,,,,,,0
2025-05-29 16:00:00,106585.31,107200.46,107034.17,106748.62,607.33136355,0,0,,,,,,,,,,0
2025-05-29 17:00:00,106100.95,106889.4,106746.0,106302.25,830.73286143,0,0,,,,,,,,,,0
2025-05-29 18:00:00,105800.0,106628.54,106303.76,105828.57,944.02270457,0,0,,,,,,,,,,0
2025-05-29 19:00:00,105646.63,106116.37,105828.57,105744.47,1304.86252609,0,-1,,,,,,,,,,0
2025-05-29 20:00:00,105738.4,106226.03,105740.1,106192.85,299.02209693,0,0,,,,,,,,,,0
2025-05-29 21:00:00,106093.49,106487.8,106192.85,106456.36,231.13340531,0,1,,,,,,,,,,0
2025-05-29 22:00:00,105906.34,106474.92,106456.36,105926.07,230.74947859,0,0,,,,,,,,,,0
2025-05-29 23:00:00,105315.0,106094.0,105926.07,105572.58,347.0660803,0,0,,,,,,,,,,0
2025-05-30 00:00:00,104624.0,106217.93,105572.58,104913.56,404.41266645,0,-1,,,,,,,,,,0
2025-05-30 01:00:00,104913.56,105946.47,104913.56,105679.95,331.57689943,0,0,,,,,,,,,,0
2025-05-30 02:00:00,105653.12,106189.47,105674.91,106025.37,187.48776331,0,0,,,,,,,,,,0
2025-05-30 03:00:00,105937.37,106221.01,106025.37,106051.67,167.16780321,0,0,,,,,,,,,,0
2025-05-30 04:00:00,105921.38,106176.96,106051.68,106138.79,244.26350156,0,1,,,,,,,,,,0
2025-05-30 05:00:00,106061.34,106377.66,106138.78,106121.13,119.28981475,0,0,,,,,,,,,,0
2025-05-30 06:00:00,105549.44,106183.66,106121.13,105742.72,130.18655262,0,0,,,,,,,,,,0
2025-05-30 07:00:00,104768.15,105895.17,105742.72,105096.62,425.02389472,0,-1,,,,,,,,,,0
2025-05-30 08:00:00,104881.94,105408.67,105087.27,105208.5,207.79200629,0,0,,,,,,,,,,0
2025-05-30 09:00:00,104639.0,105696.27,105207.43,105665.73,162.8663482,0,0,,,,,,,,,,0
2025-05-30 10:00:00,105320.0,105973.38,105660.93,105959.86,152.21676972,0,1,,,,,,,,,,0
2025-05-30 11:00:00,105710.0,106019.0,105959.85,105901.75,133.73035508,0,0,,,,,,,,,,0
2025-05-30 12:00:00,105178.36,106031.78,105901.75,105704.71,295.58408871,0,0,,,,,,,,,,0
2025-05-30 13:00:00,105386.4,106017.76,105704.62,105508.26,389.12723097,0,0,,,,,,,,,,0
2025-05-30 14:00:00,105052.01,105877.65,105508.26,105347.72,430.76920751,0,-1,,,,,,,,,,0
2025-05-30 15:00:00,105314.99,105862.49,105361.65,105558.64,368.82511422,0,1,,,,,,,,,,0
2025-05-30 16:00:00,103664.03,105579.93,105558.64,103901.99,1406.11445827,-1,-1,,,,,,,,,,-1
2025-05-30 17:00:00,103833.5,104313.63,103900.8,104187.47,658.43319541,0,0,,,,,,,,,,0
2025-05-30 18:00:00,104076.0,104934.47,104187.46,104919.06,367.33911855,0,1,,,,,,,,,,0
2025-05-30 19:00:00,104479.03,105008.96,104915.88,104651.99,489.81671523,-1,0,,,,,,,,,,-1
2025-05-30 20:00:00,104394.58,104866.87,104647.14,104604.76,268.77100993,0,-1,,,,,,,,,,0
2025-05-30 21:00:00,104568.17,104918.57,104604.7,104657.58,135.54246316,0,1,,,,,,,,,,0
2025-05-30 22:00:00,104011.73,104846.81,104657.57,104017.77,152.06683261,0,-1,,,,,,,,,,0
2025-05-30 23:00:00,103634.48,104305.72,104017.76,104033.26,237.75860163,0,1,,,,,,,,,,0
2025-05-31 00:00:00,103603.0,104334.23,104033.0,104000.0,148.90539891,0,0,,,,,,,,,,0
2025-05-31 01:00:00,103312.76,104245.15,104000.0,103520.09,217.93676608,0,0,,,,,,,,,,0
2025-05-31 02:00:00,103146.14,103899.99,103512.64,103229.54,158.74954219,0,-1,,,,,,,,,,0
2025-05-31 03:00:00,103110.01,103733.57,103223.89,103719.33,131.9021929,0,0,,,,,,,,,,0
2025-05-31 04:00:00,103532.21,103866.69,103719.34,103854.66,76.53312924,0,1,,,,,,,,,,0
2025-05-31 05:00:00,103550.4,103963.11,103854.66,103575.42,64.55092801,0,-1,,,,,,,,,,0
2025-05-31 06:00:00,103552.4,103953.37,103575.43,103897.9,47.9733406,0,1,,,,,,,,,,0
2025-05-31 07:00:00,103667.2,103897.92,103897.9,103808.19,55.14600814,0,0,,,,,,,,,,0
2025-05-31 08:00:00,103568.17,103869.25,103808.2,103702.34,61.30499451,0,0,,,,,,,,,,0
2025-05-31 09:00:00,103527.61,103784.77,103700.22,103580.7,54.05668488,0,0,,,,,,,,,,0
2025-05-31 10:00:00,103313.31,103653.14,103580.69,103456.27,77.86721821,0,-1,,,,,,,,,,0
2025-05-31 11:00:00,103344.54,103577.38,103456.26,103546.34,53.00332049,0,0,,,,,,,,,,0
2025-05-31 12:00:00,103526.86,104088.21,103546.34,104088.21,106.57609168,0,0,,,,,,,,,,0
2025-05-31 13:00:00,104029.17,104264.08,104088.21,104177.49,101.30832912,0,0,,,,,,,,,,0
2025-05-31 14:00:00,104167.13,104644.9,104171.68,104630.07,156.86331053,0,1,,,,,,,,,,0
2025-05-31 15:00:00,104472.4,104921.43,104624.23,104609.23,227.07967469,0,0,,,,,,,,,,0
2025-05-31 16:00:00,104450.01,104850.0,104607.5,104553.51,122.79884148,0,0,,,,,,,,,,0
2025-05-31 17:00:00,104313.57,104691.77,104553.51,104402.75,76.11533091,0,-1,,,,,,,,,,0
2025-05-31 18:00:00,104402.74,104686.93,104402.74,104564.36,40.71665668,0,0,,,,,,,,,,0
2025-05-31 19:00:00,104554.95,104820.86,104554.95,104767.76,64.76446651,0,0,,,,,,,,,,0
2025-05-31 20:00:00,104584.71,104878.68,104767.77,104843.99,61.78385335,0,0,,,,,,,,,,0
2025-05-31 21:00:00,104700.0,104954.54,104843.99,104926.82,107.53276348,1,1,,,,,,,,,,1
2025-05-31 22:00:00,104657.29,104965.5,104928.19,104682.5,103.40760041,0,0,,,,,,,,,,0
2025-05-31 23:00:00,104522.68,104905.38,104682.5,104645.87,86.73180108,0,0,,,,,,,,,,0
2025-06-01 00:00:00,104382.1,104708.44,104645.87,104510.41,68.04414365,0,0,,,,,,,,,,0
2025-06-01 01:00:00,104029.5,104569.28,104509.01,104188.13,93.33184902,0,-1,,,,,,,,,,0
2025-06-01 02:00:00,103976.1,104388.91,104187.54,104248.98,53.25990521,0,0,,,,,,,,,,0
2025-06-01 03:00:00,104023.08,104520.32,104248.99,104429.76,69.32411214,0,0,,,,,,,,,,0
2025-06-01 04:00:00,104412.34,104800.0,104429.76,104687.77,49.50045314,0,1,,,,,,,,,,0
2025-06-01 05:00:00,104504.01,104771.52,104687.78,104592.74,35.58605435,0,0,,,,,,,,,,0
2025-06-01 06:00:00,104250.51,104593.14,104592.73,104314.69,49.32730183,0,-1,,,,,,,,,,0
2025-06-01 07:00:00,104246.72,104438.65,104314.7,104339.62,30.04174814,0,0,,,,,,,,,,0
2025-06-01 08:00:00,104272.38,104452.97,104335.98,104446.67,28.28144582,0,1,,,,,,,,,,0
2025-06-01 09:00:00,103808.08,104520.49,104446.67,103989.75,147.73385081,0,0,,,,,,,,,,0
2025-06-01 10:00:00,103820.89,104101.89,103989.75,103983.23,39.69094845,0,-1,,,,,,,,,,0
2025-06-01 11:00:00,103905.29,104216.06,103983.23,104148.26,41.24930833,0,1,,,,,,,,,,0
2025-06-01 12:00:00,103800.81,104260.12,104148.26,104018.0,75.61664696,0,-1,,,,,,,,,,0
2025-06-01 13:00:00,103999.19,104473.25,104018.01,104308.77,65.38625692,0,0,,,,,,,,,,0
2025-06-01 14:00:00,104299.45,104821.81,104308.77,104650.44,75.94926818,0,0,,,,,,,,,,0
2025-06-01 15:00:00,104538.15,104875.46,104649.38,104767.63,76.73540807,0,0,,,,,,,,,,0
2025-06-01 16:00:00,104707.29,105365.0,104767.62,105093.59,187.22059376,1,0,,,,,,,,,,1
2025-06-01 17:00:00,105034.55,105265.44,105094.08,105106.98,68.81660046,0,1,,,,,,,,,,0
2025-06-01 18:00:00,104395.06,105124.91,105113.72,104959.48,124.44210928,0,-1,,,,,,,,,,0
2025-06-01 19:00:00,104866.87,105221.91,104955.55,105179.12,107.09631202,0,1,,,,,,,,,,0
2025-06-01 20:00:00,104931.69,105358.3,105179.12,105011.27,146.90854433,0,-1,,,,,,,,,,0
2025-06-01 21:00:00,104970.29,105574.0,105011.27,105547.53,183.75079939,0,0,,,,,,,,,,0
2025-06-01 22:00:00,105471.38,105809.45,105547.53,105565.11,390.47403942,0,0,,,,,,,,,,0
2025-06-01 23:00:00,105512.23,105937.46,105565.11,105697.94,162.16121596,0,1,,,,,,,,,,0
2025-06-02 00:00:00,105449.4,105788.12,105697.93,105475.65,220.86077968,0,0,,,,,,,,,,0
2025-06-02 01:00:00,105395.0,105698.68,105475.64,105444.35,314.04255509,0,0,,,,,,,,,,0
2025-06-02 02:00:00,105059.17,105483.18,105444.33,105076.0,152.94745342,0,0,,,,,,,,,,0
2025-06-02 03:00:00,104603.49,105100.12,105076.0,104885.77,163.57626569,0,0,,,,,,,,,,0
2025-06-02 04:00:00,104750.0,105049.58,104885.77,104825.12,60.77827519,0,-1,,,,,,,,,,0
2025-06-02 05:00:00,104667.29,104975.97,104825.11,104890.32,48.73799863,0,0,,,,,,,,,,0
2025-06-02 06:00:00,104789.81,105317.86,104892.89,105220.11,63.62891533,0,0,,,,,,,,,,0
2025-06-02 07:00:00,105218.83,105495.99,105219.29,105446.88,56.9503971,0,1,,,,,,,,,,0
2025-06-02 08:00:00,105296.01,106000.0,105446.83,105392.19,178.28609694,0,0,,,,,,,,,,0
2025-06-02 09:00:00,104525.31,105404.36,105392.2,104629.61,191.78187868,-1,0,,,,,,,,,,-1
2025-06-02 10:00:00,104300.0,104710.67,104629.98,104427.97,164.49318992,0,0,,,,,,,,,,0
2025-06-02 11:00:00,103974.2,104547.97,104421.89,104085.64,270.83516061,0,-1,,,,,,,,,,0
2025-06-02 12:00:00,103899.76,104328.3,104080.89,104246.37,183.73390481,0,1,,,,,,,,,,0
2025-06-02 13:00:00,103722.0,104603.19,104246.38,103862.16,484.20212704,0,-1,,,,,,,,,,0
2025-06-02 14:00:00,103685.23,104740.14,103847.03,104212.2,386.79533012,0,0,,,,,,,,,,0
2025-06-02 15:00:00,103917.5,104635.84,104212.18,104500.0,300.36452292,0,1,,,,,,,,,,0
2025-06-02 16:00:00,104076.48,104500.0,104499.99,104320.97,177.26431919,0,-1,,,,,,,,,,0
2025-06-02 17:00:00,104131.01,104542.43,104323.47,104447.73,249.67247483,0,1,,,,,,,,,,0
2025-06-02 18:00:00,104248.01,104798.86,104447.72,104401.82,638.79961642,0,-1,,,,,,,,,,0
2025-06-02 19:00:00,104086.41,104560.25,104401.83,104470.22,328.69719565,0,0,,,,,,,,,,0
2025-06-02 20:00:00,104466.81,105043.47,104466.81,104952.39,252.57807649,0,0,,,,,,,,,,0
2025-06-02 21:00:00,104632.82,105185.17,104952.38,105011.98,194.58700713,0,0,,,,,,,,,,0
2025-06-02 22:00:00,105000.91,105870.0,105011.99,105745.0,460.76029395,0,0,,,,,,,,,,0
2025-06-02 23:00:00,105616.01,106000.0,105752.08,105904.94,274.21138969,0,0,,,,,,,,,,0
2025-06-03 00:00:00,105798.68,106474.89,105909.79,106347.66,280.9601447,0,0,,,,,,,,,,0
2025-06-03 01:00:00,106178.01,106577.55,106348.54,106547.19,165.59847538,0,1,,,,,,,,,,0
2025-06-03 02:00:00,105636.11,106597.45,106547.19,105676.76,164.5259179,0,0,,,,,,,,,,0
2025-06-03 03:00:00,105407.57,105787.14,105676.75,105556.21,120.14602903,0,0,,,,,,,,,,0
2025-06-03 04:00:00,105178.45,105585.82,105556.2,105245.93,138.98080461,0,-1,,,,,,,,,,0
2025-06-03 05:00:00,105241.71,105533.93,105241.73,105520.74,107.81945142,0,1,,,,,,,,,,0
2025-06-03 06:00:00,105271.7,105536.66,105520.83,105486.63,69.66259922,0,0,,,,,,,,,,0
2025-06-03 07:00:00,105215.25,105498.58,105486.62,105233.05,103.49127991,0,0,,,,,,,,,,0
2025-06-03 08:00:00,104910.01,105306.08,105233.05,105140.75,230.48818414,0,-1,,,,,,,,,,0
2025-06-03 09:00:00,105099.77,105337.95,105140.73,105242.8,70.59561577,0,0,,,,,,,,,,0
2025-06-03 10:00:00,105184.8,105416.7,105242.8,105344.83,137.11774645,0,0,,,,,,,,,,0
2025-06-03 11:00:00,105224.14,105422.84,105344.83,105352.02,100.39294208,0,0,,,,,,,,,,0
2025-06-03 12:00:00,105289.77,105500.0,105352.02,105375.52,135.67724384,0,0,,,,,,,,,,0
2025-06-03 13:00:00,105094.61,105743.15,105375.53,105500.71,210.59978237,0,0,,,,,,,,,,0
2025-06-03 14:00:00,105211.91,106801.67,105500.71,106653.6,995.61238705,0,0,,,,,,,,,,0
2025-06-03 15:00:00,106420.2,106901.68,106645.17,106702.16,676.19169098,0,1,,,,,,,,,,0
2025-06-03 16:00:00,105864.83,106764.98,106702.15,105890.9,499.29957833,0,-1,,,,,,,,,,0
2025-06-03 17:00:00,105820.0,106235.49,105891.06,106029.05,256.75592086,0,0,,,,,,,,,,0
2025-06-03 18:00:00,105647.52,106131.32,106029.05,106081.03,431.14051766,0,0,,,,,,,,,,0
2025-06-03 19:00:00,106081.02,106521.24,106081.03,106301.7,756.04006584,0,1,,,,,,,,,,0
2025-06-03 20:00:00,105431.77,106329.95,106304.14,105811.68,366.82487874,0,0,,,,,,,,,,0
2025-06-03 21:00:00,105349.27,105934.21,105811.69,105451.54,146.83006197,0,-1,,,,,,,,,,0
2025-06-03 22:00:00,105378.35,105979.78,105451.53,105814.64,156.02228072,0,1,,,,,,,,,,0
2025-06-03 23:00:00,105325.2,105818.73,105818.68,105447.82,165.68617883,0,-1,,,,,,,,,,0
2025-06-04 00:00:00,105174.39,105613.52,105443.95,105544.83,165.78255631,0,0,,,,,,,,,,0
2025-06-04 01:00:00,105478.57,105807.46,105545.87,105656.34,125.086469,0,1,,,,,,,,,,0
2025-06-04 02:00:00,105483.69,105908.07,105659.43,105554.12,87.65604419,0,-1,,,,,,,,,,0
2025-06-04 03:00:00,105506.87,105827.86,105554.13,105591.68,69.13365554,0,1,,,,,,,,,,0
2025-06-04 04:00:00,105467.87,105700.56,105591.68,105491.76,56.42764477,0,0,,,,,,,,,,0
2025-06-04 05:00:00,105413.0,105607.56,105491.75,105426.15,69.73572662,0,0,,,,,,,,,,0
2025-06-04 06:00:00,105316.7,105518.82,105426.15,105371.45,113.2536931,0,-1,,,,,,,,,,0
2025-06-04 07:00:00,105323.73,105541.83,105371.44,105371.91,83.39692419,0,0,,,,,,,,,,0
2025-06-04 08:00:00,105371.91,105649.77,105371.91,105503.79,74.10853852,0,0,,,,,,,,,,0
2025-06-04 09:00:00,105376.67,105968.31,105503.78,105882.81,105.9551754,0,1,,,,,,,,,,0
2025-06-04 10:00:00,105705.61,106058.47,105882.8,105763.98,75.12391162,0,0,,,,,,,,,,0
2025-06-04 11:00:00,105136.5,105864.49,105763.98,105143.88,225.89379629,0,0,,,,,,,,,,0
2025-06-04 12:00:00,104844.27,105220.65,105150.0,105109.42,327.98065465,0,0,,,,,,,,,,0
2025-06-04 13:00:00,104735.98,105346.7,105109.41,104793.26,436.02333928,-1,-1,,,,,,,,,,-1
2025-06-04 14:00:00,104202.0,105101.43,104794.82,105079.15,628.99293683,1,0,,,,,,,,,,1
2025-06-04 15:00:00,104969.99,105611.83,105079.16,105353.24,291.97097837,0,0,,,,,,,,,,0
2025-06-04 16:00:00,105131.26,105530.1,105353.25,105510.2,152.96196492,0,1,,,,,,,,,,0
2025-06-04 17:00:00,104987.17,105547.59,105510.2,105098.25,157.0320955,0,0,,,,,,,,,,0
2025-06-04 18:00:00,104955.32,105350.0,105098.25,104998.99,170.91582372,0,0,,,,,,,,,,0
2025-06-04 19:00:00,104915.0,105147.99,104999.0,104961.64,336.99109004,0,0,,,,,,,,,,0
2025-06-04 20:00:00,104462.25,105010.66,104968.19,104684.78,287.98841689,0,-1,,,,,,,,,,0
2025-06-04 21:00:00,104601.7,105110.19,104682.5,104985.77,143.34957381,0,1,,,,,,,,,,0
2025-06-04 22:00:00,104792.43,105100.0,104985.77,104842.57,178.24164473,-1,-1,,,,,,,,,,-1
2025-06-04 23:00:00,104755.14,104875.1,104842.58,104852.88,16.46996367,0,0,,,,,,,,,,0
